Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Mexico,MEX,13040000000,14160000000,15200000000,16960000000,20080000000,21840000000,24320000000,26560000000,29360000000,32480000000,35520000000,39200000000,45200000000,55280000000,72000000000,88000000000,88875923765,81912018784,1.02649E+11,1.34532E+11,2.05577E+11,2.63798E+11,1.84603E+11,1.56167E+11,1.84231E+11,1.95241E+11,1.34556E+11,1.47543E+11,1.81611E+11,2.21403E+11,2.61254E+11,3.1314E+11,3.63158E+11,5.30161E+11,5.53618E+11,3.80157E+11,4.32158E+11,5.2345E+11,5.57461E+11,6.31249E+11,7.42061E+11,7.96065E+11,8.10666E+11,7.6555E+11,8.19459E+11,9.17572E+11,1.02027E+12,1.10236E+12,1.16155E+12,9.43437E+11,1.10542E+12,1.22901E+12,1.25511E+12,1.32744E+12,1.36451E+12,1.21329E+12,1.11223E+12,1.19072E+12,1.2563E+12,1.30411E+12,1.12106E+12,1.31657E+12,1.46431E+12,1.78911E+12
Marshall Islands,MHL,,,,,,,,,,,8408486,9116810,9973652,11607366,15217532,16691301,18153647,20210069,22209370,25545346,26710653,31020000,34918000,41749000,45144000,43879000,55989000,62983000,70688000,72798000,78476000,82507000,91063000,99461000,108071000,120230000,110858000,109884700,112070100,113352100,114838500,122406100,131960000,131128500,132900000,138000000,143200000,150500000,146600000,151200000,161100000,172300000,180700000,186400000,186000000,183700000,201800000,213700000,220000000,232900000,241800000,258900000,253400000,259300000
Middle income,MIC,2.63792E+11,2.621E+11,2.67577E+11,2.87191E+11,3.26824E+11,3.60053E+11,3.73359E+11,3.84335E+11,4.07142E+11,4.54962E+11,4.97735E+11,5.34583E+11,6.0066E+11,7.67522E+11,9.77449E+11,1.07895E+12,1.16215E+12,1.30375E+12,1.44631E+12,1.68214E+12,1.9907E+12,2.23274E+12,2.20032E+12,2.13335E+12,2.19542E+12,2.28603E+12,2.33324E+12,2.40759E+12,2.56748E+12,2.75209E+12,3.23169E+12,3.05235E+12,3.24513E+12,3.51009E+12,3.95105E+12,4.53316E+12,5.04717E+12,5.35542E+12,5.32795E+12,5.12415E+12,5.55838E+12,5.57307E+12,5.67124E+12,6.34613E+12,7.44364E+12,8.78816E+12,1.03475E+13,1.27061E+13,1.50779E+13,1.51137E+13,1.84149E+13,2.17221E+13,2.31371E+13,2.45608E+13,2.56899E+13,2.49203E+13,2.52117E+13,2.7583E+13,2.937E+13,3.00475E+13,2.90784E+13,3.43011E+13,3.59177E+13,3.68781E+13
North Macedonia,MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4699646643,4938775510,2436849342,2682456897,3559608640,4707041315,4642021256,3912986091,3765745023,3863619285,3772859034,3709636031,4018365747,4946296599,5682784472,6258602873,6861226972,8336474974,9909552435,9401736825,9407170321,10494626768,9745261301,10817702346,11362265253,10064519963,10672467073,11307067070,12683068114,12606338449,12361036914,14000283827,13932436550,15763621848
Mali,MLI,,,,,,,,275494477.6,343771973,339913867.1,359772315.1,395218628.9,486617280.3,563683703.3,538747340,830710615.2,939228017.2,1049838548,1222702573,1595422956,1759691186,1538972424,1333754225,1297765326,1232932104,1392196048,1852163453,2090629987,2169040603,2181821909,2681912149,2724131458,2830673378,2818281085,2081846498,2706425157,2780422049,2697105823,2920358711,3440724710,2961484954,3468337942,3908121307,4714071980,5454249126,6247515888,6905934218,8156468826,9838403101,10231962390,10689168016,12995112690,12442035339,13242690786,14364937124,13104764378,14026048336,15365713048,17070867590,17280250810,17465392764,19309463508,18780322204,20661794596
Malta,MLT,,,,,,,,,,,250728790,264578361.7,295106782.9,345616048.6,376081234.2,474618290.5,527936936.2,625563338.3,793673682.3,1001288271,1250199089,1243509902,1234474695,1165730190,1101807308,1117797259,1435038010,1751293248,2019503807,2118655261,2547330219,2750214991,3021944675,2709194744,2998504344,3709361629,3822488329,3787069759,4010090979,4111890473,4036810072,4070867702,4455128823,5418313424,6104139673,6393234994,6749840218,7908417717,9135423330,8734741332,9097044161,9789361704,9609532089,10796782638,11888032872,11340795042,12025782834,14161366724,16153779511,16337793531,16385919536,19718565605,19209979975,22328640242
Myanmar,MMR,545098447.6,605581577.3,634528872,598998418.7,411419905.8,367053117.2,293103478.5,420359035.9,559956130.3,571854214.6,563555630.8,587448405.5,662213082.7,719754655.4,1225589878,1061107354,1204699849,873579931.9,935408775,952265043.4,1038225167,1111000765,1481165468,1381573615,1304063253,1478908173,1582873750,1562448077,1541088312,2013448229,2115193513,2069832687,2411552289,3163020035,4432257174,5289174943,6123556717,4722288496,6459461639,8486832801,8905066164,6477790688,6777632512,10467109978,10567354056,11986972419,14502553710,20182477481,31862554102,36906181381,49540813342,59977326086,59937796648,60269732855,65531374200,59607290408,63298361996,66053040483,67860515990,75065106228,79006113643,66345291160,62253049892,66757619000
Middle East & North Africa (excluding high income),MNA,18009066977,18550938513,18760297827,20793216375,23192293020,25544256104,27043378657,29433260722,33407486621,37425306807,41754908495,47936770333,57282161679,76112085343,1.17983E+11,1.34484E+11,1.66627E+11,1.92559E+11,2.05063E+11,2.57501E+11,3.12945E+11,3.00352E+11,3.36377E+11,3.73384E+11,3.88806E+11,4.20189E+11,4.53361E+11,3.9126E+11,3.73027E+11,3.73035E+11,5.18825E+11,3.32723E+11,3.39259E+11,2.90356E+11,3.07434E+11,3.40259E+11,3.80849E+11,4.00497E+11,4.10727E+11,4.49128E+11,4.74549E+11,4.80454E+11,4.63163E+11,5.07827E+11,6.023E+11,7.05653E+11,8.27626E+11,1.01611E+12,1.25384E+12,1.21891E+12,1.41349E+12,1.65767E+12,1.78288E+12,1.65162E+12,1.62789E+12,1.46156E+12,1.4978E+12,1.49923E+12,1.49067E+12,1.48018E+12,1.32887E+12,1.55275E+12,1.74192E+12,1.67117E+12
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838289118.8,854261160.7,828950327.4,984293043.8,1159869246,1284685051,1707710053,2073234418,2257174481,2721903149,3680711744,4545674528,4159330370,4142983843,4544428421,4087526242,4465772400,4593853291,4054730078,4376930578,4856599481,5506942238,5542054181,4769996866,5861427505,6229801581,7530593375
Mongolia,MNG,,,,,,,,,,,,,,,,,,,,,2101394100,2310099100,2552401933,2725736633,2098734600,2186505475,2896178867,3020611600,3204461567,3576966800,2560785660,2379018326,1317611864,768401634.2,925817092.2,1452165005,1345719472,1180934203,1124440205,1057408589,1136896124,1267997934,1396555720,1595297356,1992066808,2523471601,3414055662,4234999704,5623216608,4583850368,7189481999,10409797378,12292770632,12582122604,12226514668,11619892591,11181350649,11480847741,13178094720,14206359018,13312981429,15286441738,17146471714,20325121394
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284000000,1239000000,1210000000,1061000000,990000000,938000000,939000000,795000000,799000000,729000000,746000000,772000000,832000000,910000000,1230000000,1560000000,1301000000,1179000000,866000000,914000000,1096000000,
Mozambique,MOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3854856435,2798696511,2883161897,2958108170,3061646174,4030146135,4873663775,5551118149,6285219691,5930685215,5650154067,5950769427,6583526861,7937255565,8868504900,9509835537,10811456006,12920340965,12263894790,11411894724,14619279989,16688114144,17198073057,17978246586,16208985770,12069051237,13264640646,15017358953,15512759047,14235420174,16168055475,18883528581,20954220984
Mauritania,MRT,,159213430.2,164271557.5,168186297.3,224495743.9,255340475,266533605.2,282615310.2,311395937.3,295062308.5,309405316,335568907.1,391669449.3,493237876.3,613010552.5,703377837.5,775045516.8,799030017.1,804629876.8,951900945.3,1047925106,1105494682,1108776653,1165171263,1074373230,1009723326,1186628778,1344664725,1414951290,1450647019,1506914408,2133692697,2164298425,1847353211,1944876755,2091726101,2132087009,2071996564,2032347665,1985922776,1779520886,1746063558,1777057481,2051147607,2362501023,2936019526,3919577286,4346212355,5206437194,4714595548,5628878798,6764627746,6728208836,7223071097,6592537782,6166863897,6398747592,6800135898,7473550557,7894764886,8260752385,9222536364,9557966698,10651709411
Mauritius,MUS,162089563.8,191757729.5,197738207.9,253839557.9,218914569.2,230024160.5,227534083.5,238439290.9,206576630.6,221553612.9,224125805,251437337.8,318664899.6,404285775.1,669894029.6,673311287.1,713510051.5,834722972.2,1029040323,1227446632,1147027924,1157769444,1092923636,1104956573,1054564759,1090611325,1482601552,1906174438,2163252449,2211312823,2689212760,2895354736,3267677814,3307302126,3606050873,4094741652,4481489762,4243755308,4225813976,4402193195,4726108622,4675755867,4906494249,5894873920,6667418752,6576108447,7028810681,8150150209,9990356674,9128843109,10003670690,11518413430,11668696397,12292974141,13074129952,12007291046,12594155464,13713506131,14735695931,14436346980,11408106446,11484348858,12927979286,14644524819
Malawi,MWI,,,,,,,,,,,,,,,,,,,,,1801156775,1801193910,1717379495,1780148049,1758028656,1646442273,1722586299,1721711808,2008189508,2314205130,2737087862,3206783830,2618837835,3013392658,1719864761,2033701498,3319573750,3875785863,2547609590,2584478924,2537307580,2498008665,5087328438,4669789300,5058726350,5320409651,5818279739,6451210219,7743617352,9009887947,10128323011,11648142958,8773203178,8031571928,8801326169,9219474379,7909868618,8943543794,9879231592,11051865580,11769313598,12378129751,12429060151,12712150082
Malaysia,MYS,1916229477,1901856123,2001489602,2510110348,2674423922,2956337669,3143517944,3188924677,3330371551,3664552041,3864145667,4244395956,5043347250,7662902678,9496204302,9298800799,11050234599,13139488633,16358079862,21213264962,24488224677,25004285792,26804493635,30347442111,33942897422,31199633353,27734111400,32181210158,35272109220,38847965293,44024585240,49143148094,59167550163,66894966969,74478356958,88705342903,1.00855E+11,1.00005E+11,72167498981,79148421053,93789736842,92783947368,1.00846E+11,1.10202E+11,1.24749E+11,1.43534E+11,1.62692E+11,1.9355E+11,2.30812E+11,2.02257E+11,2.55018E+11,2.97952E+11,3.14443E+11,3.23276E+11,3.38066E+11,3.01355E+11,3.01256E+11,3.19109E+11,3.58789E+11,3.65178E+11,3.37456E+11,3.73785E+11,4.07606E+11,3.99705E+11
North America,NAC,5.82625E+11,6.03055E+11,6.46056E+11,6.82281E+11,7.3374E+11,7.96652E+11,8.744E+11,9.25612E+11,1.01242E+12,1.09701E+12,1.16168E+12,1.26467E+12,1.39281E+12,1.55741E+12,1.7065E+12,1.85967E+12,2.08107E+12,2.2946E+12,2.57144E+12,2.87174E+12,3.1327E+12,3.51503E+12,3.65922E+12,3.97679E+12,4.39532E+12,4.7062E+12,4.95981E+12,5.28965E+12,5.74723E+12,6.21029E+12,6.56081E+12,6.77229E+12,7.11639E+12,7.43943E+12,7.86905E+12,8.24774E+12,8.70643E+12,9.23547E+12,9.69995E+12,1.03129E+13,1.09992E+13,1.13246E+13,1.16937E+13,1.23562E+13,1.32484E+13,1.42172E+13,1.5141E+13,1.59498E+13,1.63298E+13,1.58593E+13,1.66729E+13,1.73994E+13,1.80887E+13,1.87337E+13,1.94203E+13,1.98582E+13,2.03398E+13,2.12685E+13,2.23891E+13,2.32911E+13,2.30167E+13,2.56959E+13,2.81762E+13,2.98713E+13
Namibia,NAM,,,,,,,,,,,,,,,,,,,,,2421990338,2249908578,2118710248,2297400688,1951260038,1608237350,1809048527,2300068217,2495094746,2535135798,2789921854,2996869281,3429521699,3251188833,3666503530,3978514206,3989163197,4154989950,3873109866,3868551730,3922232165,3557341215,3349169826,4926439384,6609205995,7248374838,8001779551,8839536476,8607431497,8938847189,11431412421,12523359441,13042053592,12043307277,12435430970,11335161084,10722018732,12895153371,13682019076,12541928303,10583748542,12402486184,12567271005,12351025067
New Caledonia,NCL,,,,,,159594492.5,164206536.4,180036767.6,215507162.6,263108841.3,358815684.1,413985778.6,506808996.7,542293399.9,637403478.5,816652164.4,798313521.7,837620126.6,846004687.8,1047225724,1182463951,972564154.8,904599869.7,823857893.2,796066194.7,854820893.6,1201321514,1488093102,2072775508,2185082939,2529440424,2653780672,2923883281,2822243781,3038728385,3628440505,3606968436,3291131281,3556304833,3647802050,3420032041,3297734891,3740056748,4915353827,5895008978,6238629487,6979155388,8819917180,9067619760,8704438102,9364350077,10351448005,9659151917,10151382933,10635035595,8738203074,8724568955,9174048682,9896402284,9475655325,9454629468,10071349664,9623318718,
Niger,NER,449526873.3,485785231,531736599.3,586294878.7,582816396.4,673383510.8,702296078.6,665586872.3,641214226.2,625867985.3,649916621.2,693573703.6,742779660.8,946385105.2,1026137111,1048690933,1064517601,1291458041,1774365590,2109277666,2508524721,2170893414,2017612216,1803099561,1461243326,1440581652,1904096998,2233006105,2280356193,2179567114,3512356508,3285796875,3386232579,3052673849,1938058175,2302537562,2405686940,2290318910,2643363519,2537789821,2241753193,2448714704,2782192879,3394084732,3760443738,4383315965,4756361252,5731485052,7297600226,7352131310,7851192502,8772950778,9426912648,10224897438,10862943544,9683867926,10398861982,11185104252,12837307497,12889555561,13744653103,14915002436,15433852712,16819170421
Nigeria,NGA,4196174502,4467287893,4909399176,5165590254,5552931319,5874537650,6366917453,5203237919,5200997920,6634317346,12546094982,9181769912,12274416018,15162871287,24846641318,27778934625,36308883249,36035407725,36527862209,47259911894,64201788123,1.64475E+11,1.42769E+11,97094911792,73484359521,73745821158,54805852581,52676041931,49648470440,44003061108,54035795388,59526833412,52058181854,56721051402,80399613064,1.4092E+11,1.8573E+11,2.0085E+11,2.18416E+11,59145077039,69171451627,73557840064,95054059303,1.04739E+11,1.35765E+11,1.75671E+11,2.38455E+11,2.78261E+11,3.39476E+11,2.95009E+11,3.6699E+11,4.14467E+11,4.63971E+11,5.20117E+11,5.74184E+11,4.93027E+11,4.04649E+11,3.75746E+11,4.21739E+11,4.74517E+11,4.32199E+11,4.40834E+11,4.77403E+11,3.63846E+11
Nicaragua,NIC,227223322.1,244144236.7,269283803.7,297324163.1,347119918.2,564290020.4,607140010.5,657140010.7,692859984.6,750000002.9,778569938.8,828569953.5,878570045.5,1092900015,1521400012,1581599959,1836899999,2226999874,2127699979,1567599982,2144300006,2474700227,2454499872,2753100058,3117599872,2683699935,2885799994,3851200118,2630900096,1013184756,1009455476,1488804124,1792800000,1756454248,3863185119,4140470000,4308351903,4389973335,4635347386,4856026259,5109587050,5351752034,5223727303,5322228351,5792932838,6321324455,6763688875,7423419480,8496948184,8298687306,8758572306,9774320144,10531980451,10982954744,11880433903,12756685550,13286101094,13785924216,13025234821,12699028890,12681569254,14144060853,15649897117,17829218219
Netherlands,NLD,13282979015,14599836396,15847582341,17193744109,20232048553,22721869808,24741480717,27143828099,30097635751,34086038090,38220884519,44644730576,54787070173,71946639603,87371810804,1.00397E+11,1.09329E+11,1.27204E+11,1.56089E+11,1.79934E+11,1.95439E+11,1.64376E+11,1.58713E+11,1.53671E+11,1.44124E+11,1.44058E+11,2.01158E+11,2.45407E+11,2.62296E+11,2.58717E+11,3.18799E+11,3.27982E+11,3.63497E+11,3.5407E+11,3.79688E+11,4.52967E+11,4.51373E+11,4.17506E+11,4.38613E+11,4.47779E+11,4.17649E+11,4.32536E+11,4.7553E+11,5.82436E+11,6.61225E+11,6.88134E+11,7.37594E+11,8.53499E+11,9.57902E+11,8.78954E+11,8.52465E+11,9.13141E+11,8.45689E+11,8.83952E+11,9.01557E+11,7.75744E+11,7.97164E+11,8.48234E+11,9.29734E+11,9.28903E+11,9.32561E+11,1.05447E+12,1.04654E+12,1.15436E+12
Norway,NOR,5197398721,5669689210,6107076929,6553269536,7206522122,8111945661,8753940267,9577383653,10227087165,11136187440,12814123115,14583114840,17358610850,22534253703,27145693810,32877805200,35942270686,41508030431,46522900254,53132244624,64439382896,63596654761,62647195538,61627240831,62057955033,65416879914,78693118044,94229907236,1.019E+11,1.02634E+11,1.19792E+11,1.21872E+11,1.30838E+11,1.20579E+11,1.27131E+11,1.5203E+11,1.6352E+11,1.61357E+11,1.5423E+11,1.62384E+11,1.71457E+11,1.74239E+11,1.95915E+11,2.29385E+11,2.65269E+11,3.09979E+11,3.46915E+11,4.02643E+11,4.64918E+11,3.87976E+11,4.31052E+11,5.01361E+11,5.12777E+11,5.26014E+11,5.01736E+11,3.8816E+11,3.70957E+11,4.01745E+11,4.39789E+11,4.08743E+11,3.67633E+11,5.03368E+11,5.93727E+11,4.85311E+11
Nepal,NPL,508334414,531959561.6,574091101.2,496947904.4,496098775.3,735267082.3,906811943.8,841974025.5,772231386.9,788641965.4,865975308.6,882765471.6,1024098400,972101725,1217953547,1575789254,1452788985,1382400000,1604162497,1851250008,1945916583,2275583317,2395423742,2447174803,2581207388,2619913956,2850782044,2957255380,3487009748,3525225787,3627560239,3921476085,3401211581,3660041667,4066775510,4401104418,4521580381,4918691917,4856255044,5033642384,5494252208,6007055042,6050875807,6330473097,7273938315,8130258378,9043715356,10325618017,12545438605,12854985464,16002656434,21573872421,21703100877,22162204925,22731612922,24360801287,24524109484,28971588940,33111525237,34186180699,33433659301,36924841394,41182939601,40908073367
Nauru,NRU,,,,,,,,,,,17570366.22,19009433.31,21734268.69,26529816.78,35994511.42,40106775.91,40287427.2,40444701.77,41754147.3,44431330.23,46947124.23,51689636.6,52877742.47,48439093.12,47363231.3,41548740.51,39939390.74,40118409.87,45931133.59,53736786.09,55572375.53,52533788.56,51133123.13,43542088.25,39742511.24,39969705.97,37458801.21,37331507.28,29664450.93,27328612.61,26930980.34,22613287.54,21017423.61,24778159.58,30587565.8,30070666.07,29200359.39,22766972.19,37602264.73,44176245.55,47562844.61,65444173.78,100794924.7,94385014.94,98752257.05,84383388.64,97276023.08,108862278.5,130937589.8,124871111.4,124530027.3,175513984.5,156803087.3,154170289.3
New Zealand,NZL,5536098606,5721995118,6133158805,6699741943,7340766741,5706251654,5917437956,6016017494,5228045647,5814357967,6495605619,7911136757,9567331065,12802281898,13940981798,12861983284,13604832424,15446825318,18530518395,20731243113,23244547385,24417617184,24164603059,24309279706,21665975319,24679795396,30604668357,40376354070,45176811594,43920222525,45495129385,42745329732,41649829860,46775620817,55314732279,63918703507,70140835299,66075143415,56227169851,58762260626,52623281957,53872425917,66627729311,88250885550,1.03905E+11,1.1472E+11,1.11539E+11,1.37189E+11,1.33131E+11,1.21374E+11,1.46518E+11,1.68295E+11,1.76211E+11,1.9091E+11,2.01338E+11,1.78104E+11,1.88898E+11,2.06567E+11,2.11847E+11,2.12847E+11,2.12698E+11,2.53644E+11,2.46734E+11,2.52176E+11
OECD members,OED,1.06114E+12,1.13159E+12,1.22365E+12,1.31715E+12,1.44132E+12,1.56592E+12,1.71436E+12,1.83235E+12,1.98751E+12,2.19028E+12,2.39974E+12,2.65859E+12,3.08839E+12,3.73869E+12,4.19365E+12,4.6989E+12,5.09232E+12,5.74319E+12,6.9129E+12,7.98089E+12,8.86383E+12,9.0257E+12,8.88628E+12,9.18594E+12,9.60104E+12,1.01071E+13,1.22495E+13,1.41869E+13,1.59949E+13,1.67327E+13,1.8843E+13,1.99513E+13,2.14638E+13,2.17956E+13,2.33002E+13,2.56838E+13,2.59016E+13,2.55101E+13,2.57754E+13,2.70815E+13,2.76819E+13,2.74293E+13,2.86186E+13,3.20102E+13,3.56391E+13,3.76926E+13,3.97742E+13,4.35459E+13,4.62424E+13,4.32677E+13,4.53848E+13,4.88329E+13,4.87694E+13,4.94646E+13,5.04994E+13,4.76365E+13,4.85598E+13,5.0712E+13,5.36318E+13,5.41795E+13,5.30008E+13,5.91696E+13,6.06913E+13,6.47466E+13
Oman,OMN,44234653.98,45634484.8,56273199.05,59912759.18,61872522.33,63279974.69,67759972.9,107151832.5,188879848.9,239999808,256319794.9,301010587.1,366883548.3,483066990.6,1645917776,2096699189,2560220035,2741169948,2740301390,3733352635,5981760278,7259120151,7554719456,7932541691,8821443151,10005645420,7324167369,7811183095,8386215865,9372171651,13310273082,12918335501,14183615085,14230429129,14715214564,15722236671,17402080624,18039791938,16044213264,17832769831,22259557867,22205721717,23065539662,24733680104,28378933680,35506892068,42577633290,48300390117,69804681404,55454096229,64993498049,77497529259,87408842653,89936020806,92699089727,78710793238,75128738622,80856697009,91505851756,88060858257,75909492848,87323797139,1.11944E+11,1.08811E+11
Other small states,OSS,,,,,,,,,,,,,,,,8546159822,10292284351,12686273128,14671271673,18979968672,27707338369,26649428435,25978261545,24380036114,24368565164,23540995550,22667057758,27767778986,29982710360,30761061295,36474622946,38515626272,41402022716,40529098178,42978663544,50141711800,51655759656,52075829482,52079081122,54539803687,56448952736,56559437274,61653471005,75806502291,90029266147,1.02038E+11,1.14186E+11,1.36817E+11,1.50548E+11,1.30617E+11,1.39364E+11,1.58482E+11,1.57527E+11,1.64528E+11,1.69821E+11,1.53633E+11,1.61593E+11,1.80002E+11,1.97103E+11,1.98507E+11,1.81482E+11,2.12298E+11,2.28426E+11,2.41086E+11
Pakistan,PAK,3749265015,4118647627,4310163797,4630827383,5204955901,5929231415,6561108778,7464510710,8041999160,8683116338,10027509450,10665896682,9415016360,6383429490,8899191919,11230606061,13168080808,15126060606,17811515152,19688383838,23654444444,28100606061,30725971564,28691889764,31151825467,31144920844,31899070056,33351529275,38472742808,40171106279,40010423970,45625336680,48884671947,51809999353,52293470813,60636071684,63320170084,62433340468,62191955814,62973857069,99484802345,97145618480,97923302809,1.12372E+11,1.32216E+11,1.45209E+11,1.61871E+11,1.84141E+11,2.02204E+11,1.87338E+11,1.9671E+11,2.30587E+11,2.50107E+11,2.58657E+11,2.7139E+11,2.99964E+11,3.1363E+11,3.39206E+11,3.56128E+11,3.20909E+11,3.00426E+11,3.48517E+11,3.7489E+11,3.37912E+11
Panama,PAN,537147100,599026300,652120900,722784500,776137500,852485300,928833000,1034376400,1112791100,1221305700,1351006400,1523917200,1673411700,1913793400,2188307600,2435304100,2588106000,2738261900,3244558600,3704551600,4614086400,5222421500,5769767900,5923755900,6183387100,6541517100,6797834200,6827665300,5902783400,5918469800,6433967000,7074675500,8042337700,8782585400,9365289800,9573813700,9197503300,10058854400,11019557700,11660704800,11966497000,12252906300,12800851300,13603456000,15100203400,16623906700,18659721500,21717433800,25721328000,27791215500,30231009500,35687738300,41595439700,46949496500,51427104900,55767806100,59760858700,64327688800,67316471200,69778991200,57059846500,67396392500,76276116700,83318176900
Peru,PER,2571986572,2897852693,3284322201,3598272493,4353664867,5163008077,6109048737,6194340080,5736083835,6420909790,7432223177,8289582884,9189413409,10994381895,13858441211,16931162355,16131958851,14544913961,12491876743,15954012439,18136838538,21648214893,21794535621,17345260564,17600400385,15078736875,21859448586,36889706593,15439408447,22499558526,26410386963,34341465998,35966302303,34832077221,44882079767,53312793687,55252414130,58147522523,55501467877,50187324568,51744749133,52030158775,54777553515,58731030122,66768703498,76060606061,88643193062,1.02171E+11,1.20551E+11,1.20823E+11,1.47528E+11,1.71762E+11,1.9265E+11,2.01176E+11,2.00786E+11,1.89803E+11,1.91898E+11,2.11008E+11,2.22597E+11,2.28346E+11,2.0141E+11,2.26354E+11,2.46489E+11,2.67603E+11
Philippines,PHL,7515894111,8171194425,4954593072,5505023238,5953756195,6517349772,7189017888,7724873935,8632749269,9571800653,7559115517,8375075630,9067815521,11412449735,15607882555,16875240684,19381055197,22283109803,25762224563,31218296292,36848080899,40499388869,42206011275,37759179895,35730185634,34961486348,33987207295,37791488666,43152128959,48513773721,50508286642,51784144943,60422328242,62036529147,73159336915,84644328727,94648084429,94106317565,74492416330,85640171045,83669788255,78921234458,84307345888,87039092974,95001999685,1.0742E+11,1.27653E+11,1.5598E+11,1.81625E+11,1.75975E+11,2.08369E+11,2.34217E+11,2.61921E+11,2.83903E+11,2.97484E+11,3.06446E+11,3.18627E+11,3.28481E+11,3.46842E+11,3.76823E+11,3.61751E+11,3.94087E+11,4.04353E+11,4.37146E+11
Palau,PLW,,,,,,,,,,,11563041,12706874,13956474,15331889,16848759,18521112,20364420,22308104,24530015,27004251,29728054,32726594,36027583,39661530,44814259,51030637,58109314,66169905,75348615,85800543,97702303,106555300,104771300,96455700,106138500,121018500,137494600,143860800,149079600,144206500,149535800,159453500,162665500,154559900,166391600,191048400,193679700,200903600,201167300,189998000,188174300,198873900,215762400,225345718.8,243156484.4,278824781.3,298323500,285600000,288546281.3,281941562.5,258990843.8,235752906.3,255591062.5,281849062.5
Papua New Guinea,PNG,230496036.9,244832039.2,261184041.8,275968044.2,305312048.8,344176055.1,390992062.6,441728182.7,485184189.6,551263864.2,645568215.3,717750278.1,858761926.1,1299079410,1467417672,1356603608,1511843235,1640746619,1947878831,2293760511,2545808456,2498190847,2368719683,2562351551,2552662617,2423339172,2647995602,3143851794,3656177881,3546472566,3219729083,3787394958,4377980510,4974550286,5502786070,4636057476,5155311077,4936615299,3789443015,3477038204,3521339699,3081024212,2999511040,3536411824,3927157867,4865892972,8354911041,9545028944,11670892801,11619456449,14250786675,17985138066,21295168666,21261338065,23210823987,21723437010,20758876953,22742699138,24109780708,24750626041,23848447850,26109413522,31647277767,30729242919
Poland,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65977748211,85500935935,94337050693,96043157273,1.10804E+11,1.42839E+11,1.60813E+11,1.59894E+11,1.75282E+11,1.70704E+11,1.72954E+11,1.91823E+11,1.99694E+11,2.18561E+11,2.56269E+11,3.07E+11,3.45898E+11,4.29715E+11,5.35612E+11,4.40891E+11,4.78112E+11,5.27849E+11,4.98149E+11,5.1818E+11,5.42134E+11,4.80054E+11,4.7326E+11,5.28357E+11,5.94617E+11,6.02684E+11,6.05914E+11,6.8917E+11,6.95607E+11,8.09201E+11
Pre-demographic dividend,PRE,24374805009,25267764846,27678330205,31997381686,30281925338,33365454534,36479623620,34709622277,37434292836,42105025589,47434756907,46915549919,55126951207,67932162400,93638562242,1.06655E+11,1.24686E+11,1.37615E+11,1.56187E+11,1.92801E+11,2.37293E+11,3.24555E+11,3.0795E+11,2.55576E+11,2.38891E+11,2.47745E+11,2.14769E+11,2.31043E+11,2.41792E+11,2.44401E+11,3.96643E+11,2.23392E+11,1.74042E+11,1.81954E+11,1.89983E+11,2.79724E+11,3.38893E+11,3.71716E+11,3.93129E+11,2.4488E+11,2.82737E+11,2.69008E+11,3.09411E+11,3.37088E+11,4.19815E+11,5.22881E+11,6.5728E+11,7.9469E+11,9.90635E+11,8.98098E+11,1.04904E+12,1.21535E+12,1.32187E+12,1.45062E+12,1.53756E+12,1.30739E+12,1.16456E+12,1.21607E+12,1.35525E+12,1.42893E+12,1.31136E+12,1.43936E+12,1.64753E+12,1.56694E+12
Puerto Rico,PRI,1691900000,1865100000,2094400000,2333600000,2570500000,2881500000,3170500000,3532700000,3941700000,4460700000,5034700000,5646800000,6328900000,7002400000,7684800000,8198300000,8968600000,9910900000,11165000000,12750000000,14436100000,15955700000,16764200000,17276600000,19162600000,20289200000,22009300000,24025800000,26385800000,28161200000,30603919000,32287031000,34630430000,36922456000,39690630000,42647331000,45340835000,48187039000,54086400000,57841000000,61701800000,69208400000,71623500000,74827400000,80322313000,83914521300,87276164400,89524131600,93639300000,96385600000,98381300000,1.00352E+11,1.01565E+11,1.0245E+11,1.02446E+11,1.03376E+11,1.04337E+11,1.03446E+11,1.00958E+11,1.05126E+11,1.03131E+11,1.06427E+11,1.13567E+11,1.17902E+11
"Korea, Dem. People's Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
